日付,人数,都道府県名,カテゴリ
2022-10-12,936.0,宮城県,新規陽性者数
2022-10-13,978.0,宮城県,新規陽性者数
2022-10-14,771.0,宮城県,新規陽性者数
2022-10-15,787.0,宮城県,新規陽性者数
2022-10-16,633.0,宮城県,新規陽性者数
2022-10-17,382.0,宮城県,新規陽性者数
2022-10-18,820.0,宮城県,新規陽性者数
2022-10-19,965.0,宮城県,新規陽性者数
2022-10-20,797.0,宮城県,新規陽性者数
2022-10-21,663.0,宮城県,新規陽性者数
2022-10-22,825.0,宮城県,新規陽性者数
2022-10-23,708.0,宮城県,新規陽性者数
2022-10-24,480.0,宮城県,新規陽性者数
2022-10-25,952.0,宮城県,新規陽性者数
2022-10-26,1115.0,宮城県,新規陽性者数
2022-10-27,1059.0,宮城県,新規陽性者数
2022-10-28,920.0,宮城県,新規陽性者数
2022-10-29,1160.0,宮城県,新規陽性者数
2022-10-30,1080.0,宮城県,新規陽性者数
2022-10-31,816.0,宮城県,新規陽性者数
2022-11-01,1570.0,宮城県,新規陽性者数
2022-11-02,2029.0,宮城県,新規陽性者数
2022-11-03,2024.0,宮城県,新規陽性者数
2022-11-04,1148.0,宮城県,新規陽性者数
2022-11-05,2231.0,宮城県,新規陽性者数
2022-11-06,2107.0,宮城県,新規陽性者数
2022-11-07,1111.0,宮城県,新規陽性者数
2022-11-08,2195.0,宮城県,新規陽性者数
2022-11-09,2729.0,宮城県,新規陽性者数
2022-11-10,2534.0,宮城県,新規陽性者数
2022-11-11,2255.0,宮城県,新規陽性者数
2022-11-12,2410.0,宮城県,新規陽性者数
2022-11-13,2195.0,宮城県,新規陽性者数
2022-11-14,1470.0,宮城県,新規陽性者数
2022-11-15,2970.0,宮城県,新規陽性者数
2022-11-16,3353.0,宮城県,新規陽性者数
2022-11-17,3210.0,宮城県,新規陽性者数
2022-11-18,2783.0,宮城県,新規陽性者数
2022-11-19,2972.0,宮城県,新規陽性者数
2022-11-20,2622.0,宮城県,新規陽性者数
2022-11-21,1696.0,宮城県,新規陽性者数
2022-11-22,3756.0,宮城県,新規陽性者数
2022-11-23,4448.0,宮城県,新規陽性者数
2022-11-24,2733.0,宮城県,新規陽性者数
2022-11-25,3394.0,宮城県,新規陽性者数
2022-11-26,4013.0,宮城県,新規陽性者数
2022-11-27,3552.0,宮城県,新規陽性者数
2022-11-28,1773.0,宮城県,新規陽性者数
2022-11-29,3774.0,宮城県,新規陽性者数
2022-11-30,4450.0,宮城県,新規陽性者数
2022-12-01,3723.0,宮城県,新規陽性者数
2022-12-02,3589.0,宮城県,新規陽性者数
2022-12-03,3313.0,宮城県,新規陽性者数
2022-12-04,2717.0,宮城県,新規陽性者数
2022-12-05,1734.0,宮城県,新規陽性者数
2022-12-06,3676.0,宮城県,新規陽性者数
2022-12-07,4199.0,宮城県,新規陽性者数
2022-12-08,3821.0,宮城県,新規陽性者数
2022-12-09,3526.0,宮城県,新規陽性者数
2022-12-10,3608.0,宮城県,新規陽性者数
2022-12-11,3209.0,宮城県,新規陽性者数
2022-12-12,2064.0,宮城県,新規陽性者数
2022-12-13,4166.0,宮城県,新規陽性者数
2022-12-14,4724.0,宮城県,新規陽性者数
2022-12-15,4038.0,宮城県,新規陽性者数
2022-12-16,3605.0,宮城県,新規陽性者数
2022-12-17,3608.0,宮城県,新規陽性者数
2022-12-18,3049.0,宮城県,新規陽性者数
2022-12-19,1759.0,宮城県,新規陽性者数
2022-12-20,3603.0,宮城県,新規陽性者数
2022-12-21,4127.0,宮城県,新規陽性者数
2022-12-22,3740.0,宮城県,新規陽性者数
2022-12-23,3476.0,宮城県,新規陽性者数
2022-12-24,3529.0,宮城県,新規陽性者数
2022-12-25,3050.0,宮城県,新規陽性者数
2022-12-26,1779.0,宮城県,新規陽性者数
2022-12-27,3502.0,宮城県,新規陽性者数
2022-12-28,3888.0,宮城県,新規陽性者数
2022-12-29,3717.0,宮城県,新規陽性者数
2022-12-30,2661.0,宮城県,新規陽性者数
2022-12-31,1893.0,宮城県,新規陽性者数
2023-01-01,1715.0,宮城県,新規陽性者数
2023-01-02,1450.0,宮城県,新規陽性者数
2023-01-03,1912.0,宮城県,新規陽性者数
2023-01-04,2032.0,宮城県,新規陽性者数
2023-01-05,3478.0,宮城県,新規陽性者数
2023-01-06,3973.0,宮城県,新規陽性者数
2023-01-07,3808.0,宮城県,新規陽性者数
2023-01-08,3014.0,宮城県,新規陽性者数
2023-01-09,1649.0,宮城県,新規陽性者数
2023-01-10,1233.0,宮城県,新規陽性者数
2023-01-11,2697.0,宮城県,新規陽性者数
2023-01-12,2873.0,宮城県,新規陽性者数
2023-01-13,2240.0,宮城県,新規陽性者数
2023-01-14,1996.0,宮城県,新規陽性者数
2023-01-15,1607.0,宮城県,新規陽性者数
2023-01-16,889.0,宮城県,新規陽性者数
2023-01-17,1766.0,宮城県,新規陽性者数
2023-01-18,1811.0,宮城県,新規陽性者数
2023-01-19,1555.0,宮城県,新規陽性者数
2023-01-20,1208.0,宮城県,新規陽性者数
2023-01-21,1263.0,宮城県,新規陽性者数
2023-01-22,1007.0,宮城県,新規陽性者数
2023-01-23,583.0,宮城県,新規陽性者数
2023-01-24,1286.0,宮城県,新規陽性者数
2023-01-25,1262.0,宮城県,新規陽性者数
2023-01-26,972.0,宮城県,新規陽性者数
2023-01-27,942.0,宮城県,新規陽性者数
2023-01-28,949.0,宮城県,新規陽性者数
2023-01-29,816.0,宮城県,新規陽性者数
2023-01-30,416.0,宮城県,新規陽性者数
2023-01-31,891.0,宮城県,新規陽性者数
2023-02-01,937.0,宮城県,新規陽性者数
2023-02-02,778.0,宮城県,新規陽性者数
2023-02-03,601.0,宮城県,新規陽性者数
2023-02-04,669.0,宮城県,新規陽性者数
2023-02-05,511.0,宮城県,新規陽性者数
2023-02-06,336.0,宮城県,新規陽性者数
2023-02-07,683.0,宮城県,新規陽性者数
2023-02-08,665.0,宮城県,新規陽性者数
2023-02-09,605.0,宮城県,新規陽性者数
2023-02-10,532.0,宮城県,新規陽性者数
2023-02-11,488.0,宮城県,新規陽性者数
2023-02-12,337.0,宮城県,新規陽性者数
2023-02-13,188.0,宮城県,新規陽性者数
2023-02-14,627.0,宮城県,新規陽性者数
2023-02-15,669.0,宮城県,新規陽性者数
2023-02-16,484.0,宮城県,新規陽性者数
2023-02-17,396.0,宮城県,新規陽性者数
2023-02-18,434.0,宮城県,新規陽性者数
2023-02-19,366.0,宮城県,新規陽性者数
2023-02-20,255.0,宮城県,新規陽性者数
2023-02-21,442.0,宮城県,新規陽性者数
2023-02-22,496.0,宮城県,新規陽性者数
2023-02-23,418.0,宮城県,新規陽性者数
2023-02-24,150.0,宮城県,新規陽性者数
2023-02-25,376.0,宮城県,新規陽性者数
2023-02-26,324.0,宮城県,新規陽性者数
2023-02-27,187.0,宮城県,新規陽性者数
2023-02-28,297.0,宮城県,新規陽性者数
2023-03-01,349.0,宮城県,新規陽性者数
2023-03-02,281.0,宮城県,新規陽性者数
2023-03-03,238.0,宮城県,新規陽性者数
2023-03-04,270.0,宮城県,新規陽性者数
2023-03-05,230.0,宮城県,新規陽性者数
2023-03-06,166.0,宮城県,新規陽性者数
2023-03-07,310.0,宮城県,新規陽性者数
2023-03-08,251.0,宮城県,新規陽性者数
2023-03-09,217.0,宮城県,新規陽性者数
2023-03-10,244.0,宮城県,新規陽性者数
2023-03-11,225.0,宮城県,新規陽性者数
2023-03-12,167.0,宮城県,新規陽性者数
2023-03-13,99.0,宮城県,新規陽性者数
2023-03-14,225.0,宮城県,新規陽性者数
2023-03-15,232.0,宮城県,新規陽性者数
2023-03-16,179.0,宮城県,新規陽性者数
2023-03-17,197.0,宮城県,新規陽性者数
2023-03-18,150.0,宮城県,新規陽性者数
2023-03-19,127.0,宮城県,新規陽性者数
2023-03-20,89.0,宮城県,新規陽性者数
2023-03-21,186.0,宮城県,新規陽性者数
2023-03-22,120.0,宮城県,新規陽性者数
2023-03-23,188.0,宮城県,新規陽性者数
2023-03-24,209.0,宮城県,新規陽性者数
2023-03-25,184.0,宮城県,新規陽性者数
2023-03-26,139.0,宮城県,新規陽性者数
2023-03-27,86.0,宮城県,新規陽性者数
2023-03-28,155.0,宮城県,新規陽性者数
2023-03-29,174.0,宮城県,新規陽性者数
2023-03-30,159.0,宮城県,新規陽性者数
2023-03-31,123.0,宮城県,新規陽性者数
2023-04-01,150.0,宮城県,新規陽性者数
2023-04-02,155.0,宮城県,新規陽性者数
2023-04-03,98.0,宮城県,新規陽性者数
2023-04-04,143.0,宮城県,新規陽性者数
2023-04-05,184.0,宮城県,新規陽性者数
2023-04-06,146.0,宮城県,新規陽性者数
2023-04-07,142.0,宮城県,新規陽性者数
2023-04-08,150.0,宮城県,新規陽性者数
2023-04-09,137.0,宮城県,新規陽性者数
2023-04-10,64.0,宮城県,新規陽性者数
2023-04-11,180.0,宮城県,新規陽性者数
2023-04-12,189.0,宮城県,新規陽性者数
2023-04-13,162.0,宮城県,新規陽性者数
2023-04-14,164.0,宮城県,新規陽性者数
2023-04-15,165.0,宮城県,新規陽性者数
2023-04-16,126.0,宮城県,新規陽性者数
2023-04-17,74.0,宮城県,新規陽性者数
2023-04-18,170.0,宮城県,新規陽性者数
2023-04-19,216.0,宮城県,新規陽性者数
2023-04-20,213.0,宮城県,新規陽性者数
2023-04-21,208.0,宮城県,新規陽性者数
2023-04-22,203.0,宮城県,新規陽性者数
2023-04-23,134.0,宮城県,新規陽性者数
2023-04-24,110.0,宮城県,新規陽性者数
2023-04-25,219.0,宮城県,新規陽性者数
2023-04-26,255.0,宮城県,新規陽性者数
2023-04-27,247.0,宮城県,新規陽性者数
2023-04-28,229.0,宮城県,新規陽性者数
2023-04-29,272.0,宮城県,新規陽性者数
2023-04-30,131.0,宮城県,新規陽性者数
2023-05-01,97.0,宮城県,新規陽性者数
2023-05-02,258.0,宮城県,新規陽性者数
2023-05-03,343.0,宮城県,新規陽性者数
2023-05-04,192.0,宮城県,新規陽性者数
2023-05-05,105.0,宮城県,新規陽性者数
2023-05-06,154.0,宮城県,新規陽性者数
2023-05-07,293.0,宮城県,新規陽性者数
2023-05-08,208.0,宮城県,新規陽性者数
2020-01-16,0.0,秋田県,新規陽性者数
2020-01-17,0.0,秋田県,新規陽性者数
2020-01-18,0.0,秋田県,新規陽性者数
2020-01-19,0.0,秋田県,新規陽性者数
2020-01-20,0.0,秋田県,新規陽性者数
2020-01-21,0.0,秋田県,新規陽性者数
2020-01-22,0.0,秋田県,新規陽性者数
2020-01-23,0.0,秋田県,新規陽性者数
2020-01-24,0.0,秋田県,新規陽性者数
2020-01-25,0.0,秋田県,新規陽性者数
2020-01-26,0.0,秋田県,新規陽性者数
2020-01-27,0.0,秋田県,新規陽性者数
2020-01-28,0.0,秋田県,新規陽性者数
2020-01-29,0.0,秋田県,新規陽性者数
2020-01-30,0.0,秋田県,新規陽性者数
2020-01-31,0.0,秋田県,新規陽性者数
2020-02-01,0.0,秋田県,新規陽性者数
2020-02-02,0.0,秋田県,新規陽性者数
2020-02-03,0.0,秋田県,新規陽性者数
2020-02-04,0.0,秋田県,新規陽性者数
2020-02-05,0.0,秋田県,新規陽性者数
2020-02-06,0.0,秋田県,新規陽性者数
2020-02-07,0.0,秋田県,新規陽性者数
2020-02-08,0.0,秋田県,新規陽性者数
2020-02-09,0.0,秋田県,新規陽性者数
2020-02-10,0.0,秋田県,新規陽性者数
2020-02-11,0.0,秋田県,新規陽性者数
2020-02-12,0.0,秋田県,新規陽性者数
2020-02-13,0.0,秋田県,新規陽性者数
2020-02-14,0.0,秋田県,新規陽性者数
2020-02-15,0.0,秋田県,新規陽性者数
2020-02-16,0.0,秋田県,新規陽性者数
2020-02-17,0.0,秋田県,新規陽性者数
2020-02-18,0.0,秋田県,新規陽性者数
2020-02-19,0.0,秋田県,新規陽性者数
2020-02-20,0.0,秋田県,新規陽性者数
2020-02-21,0.0,秋田県,新規陽性者数
2020-02-22,0.0,秋田県,新規陽性者数
2020-02-23,0.0,秋田県,新規陽性者数
2020-02-24,0.0,秋田県,新規陽性者数
2020-02-25,0.0,秋田県,新規陽性者数
2020-02-26,0.0,秋田県,新規陽性者数
2020-02-27,0.0,秋田県,新規陽性者数
2020-02-28,0.0,秋田県,新規陽性者数
2020-02-29,0.0,秋田県,新規陽性者数
2020-03-01,0.0,秋田県,新規陽性者数
2020-03-02,0.0,秋田県,新規陽性者数
2020-03-03,0.0,秋田県,新規陽性者数
2020-03-04,0.0,秋田県,新規陽性者数
2020-03-05,0.0,秋田県,新規陽性者数
2020-03-06,2.0,秋田県,新規陽性者数
2020-03-07,0.0,秋田県,新規陽性者数
2020-03-08,0.0,秋田県,新規陽性者数
2020-03-09,0.0,秋田県,新規陽性者数
2020-03-10,0.0,秋田県,新規陽性者数
2020-03-11,0.0,秋田県,新規陽性者数
2020-03-12,0.0,秋田県,新規陽性者数
2020-03-13,0.0,秋田県,新規陽性者数
2020-03-14,0.0,秋田県,新規陽性者数
2020-03-15,0.0,秋田県,新規陽性者数
2020-03-16,0.0,秋田県,新規陽性者数
2020-03-17,0.0,秋田県,新規陽性者数
2020-03-18,0.0,秋田県,新規陽性者数
2020-03-19,0.0,秋田県,新規陽性者数
2020-03-20,0.0,秋田県,新規陽性者数
2020-03-21,0.0,秋田県,新規陽性者数
2020-03-22,0.0,秋田県,新規陽性者数
2020-03-23,0.0,秋田県,新規陽性者数
2020-03-24,0.0,秋田県,新規陽性者数
2020-03-25,0.0,秋田県,新規陽性者数
2020-03-26,0.0,秋田県,新規陽性者数
2020-03-27,2.0,秋田県,新規陽性者数
2020-03-28,0.0,秋田県,新規陽性者数
2020-03-29,0.0,秋田県,新規陽性者数
2020-03-30,1.0,秋田県,新規陽性者数
2020-03-31,1.0,秋田県,新規陽性者数
2020-04-01,1.0,秋田県,新規陽性者数
2020-04-02,2.0,秋田県,新規陽性者数
2020-04-03,1.0,秋田県,新規陽性者数
2020-04-04,1.0,秋田県,新規陽性者数
2020-04-05,0.0,秋田県,新規陽性者数
2020-04-06,0.0,秋田県,新規陽性者数
2020-04-07,0.0,秋田県,新規陽性者数
2020-04-08,0.0,秋田県,新規陽性者数
2020-04-09,0.0,秋田県,新規陽性者数
2020-04-10,2.0,秋田県,新規陽性者数
2020-04-11,2.0,秋田県,新規陽性者数
2020-04-12,0.0,秋田県,新規陽性者数
2020-04-13,0.0,秋田県,新規陽性者数
2020-04-14,1.0,秋田県,新規陽性者数
2020-04-15,0.0,秋田県,新規陽性者数
2020-04-16,0.0,秋田県,新規陽性者数
2020-04-17,0.0,秋田県,新規陽性者数
2020-04-18,0.0,秋田県,新規陽性者数
2020-04-19,0.0,秋田県,新規陽性者数
2020-04-20,0.0,秋田県,新規陽性者数
2020-04-21,0.0,秋田県,新規陽性者数
2020-04-22,0.0,秋田県,新規陽性者数
2020-04-23,0.0,秋田県,新規陽性者数
2020-04-24,0.0,秋田県,新規陽性者数
2020-04-25,0.0,秋田県,新規陽性者数
2020-04-26,0.0,秋田県,新規陽性者数
2020-04-27,0.0,秋田県,新規陽性者数
2020-04-28,0.0,秋田県,新規陽性者数
2020-04-29,0.0,秋田県,新規陽性者数
2020-04-30,0.0,秋田県,新規陽性者数
2020-05-01,0.0,秋田県,新規陽性者数
2020-05-02,0.0,秋田県,新規陽性者数
2020-05-03,0.0,秋田県,新規陽性者数
2020-05-04,0.0,秋田県,新規陽性者数
2020-05-05,0.0,秋田県,新規陽性者数
2020-05-06,0.0,秋田県,新規陽性者数
2020-05-07,0.0,秋田県,新規陽性者数
2020-05-08,0.0,秋田県,新規陽性者数
2020-05-09,0.0,秋田県,新規陽性者数
2020-05-10,0.0,秋田県,新規陽性者数
2020-05-11,0.0,秋田県,新規陽性者数
2020-05-12,0.0,秋田県,新規陽性者数
2020-05-13,0.0,秋田県,新規陽性者数
2020-05-14,0.0,秋田県,新規陽性者数
2020-05-15,0.0,秋田県,新規陽性者数
2020-05-16,0.0,秋田県,新規陽性者数
2020-05-17,0.0,秋田県,新規陽性者数
2020-05-18,0.0,秋田県,新規陽性者数
2020-05-19,0.0,秋田県,新規陽性者数
2020-05-20,0.0,秋田県,新規陽性者数
2020-05-21,0.0,秋田県,新規陽性者数
2020-05-22,0.0,秋田県,新規陽性者数
2020-05-23,0.0,秋田県,新規陽性者数
2020-05-24,0.0,秋田県,新規陽性者数
2020-05-25,0.0,秋田県,新規陽性者数
2020-05-26,0.0,秋田県,新規陽性者数
2020-05-27,0.0,秋田県,新規陽性者数
2020-05-28,0.0,秋田県,新規陽性者数
2020-05-29,0.0,秋田県,新規陽性者数
2020-05-30,0.0,秋田県,新規陽性者数
2020-05-31,0.0,秋田県,新規陽性者数
2020-06-01,0.0,秋田県,新規陽性者数
2020-06-02,0.0,秋田県,新規陽性者数
2020-06-03,0.0,秋田県,新規陽性者数
2020-06-04,0.0,秋田県,新規陽性者数
2020-06-05,0.0,秋田県,新規陽性者数
2020-06-06,0.0,秋田県,新規陽性者数
2020-06-07,0.0,秋田県,新規陽性者数
2020-06-08,0.0,秋田県,新規陽性者数
2020-06-09,0.0,秋田県,新規陽性者数
2020-06-10,0.0,秋田県,新規陽性者数
2020-06-11,0.0,秋田県,新規陽性者数
2020-06-12,0.0,秋田県,新規陽性者数
2020-06-13,0.0,秋田県,新規陽性者数
2020-06-14,0.0,秋田県,新規陽性者数
2020-06-15,0.0,秋田県,新規陽性者数
2020-06-16,0.0,秋田県,新規陽性者数
2020-06-17,0.0,秋田県,新規陽性者数
2020-06-18,0.0,秋田県,新規陽性者数
2020-06-19,0.0,秋田県,新規陽性者数
2020-06-20,0.0,秋田県,新規陽性者数
2020-06-21,0.0,秋田県,新規陽性者数
2020-06-22,0.0,秋田県,新規陽性者数
2020-06-23,0.0,秋田県,新規陽性者数
2020-06-24,0.0,秋田県,新規陽性者数
2020-06-25,0.0,秋田県,新規陽性者数
2020-06-26,0.0,秋田県,新規陽性者数
2020-06-27,0.0,秋田県,新規陽性者数
2020-06-28,0.0,秋田県,新規陽性者数
2020-06-29,0.0,秋田県,新規陽性者数
2020-06-30,0.0,秋田県,新規陽性者数
2020-07-01,0.0,秋田県,新規陽性者数
2020-07-02,0.0,秋田県,新規陽性者数
2020-07-03,0.0,秋田県,新規陽性者数
2020-07-04,0.0,秋田県,新規陽性者数
2020-07-05,0.0,秋田県,新規陽性者数
2020-07-06,0.0,秋田県,新規陽性者数
2020-07-07,0.0,秋田県,新規陽性者数
2020-07-08,0.0,秋田県,新規陽性者数
2020-07-09,0.0,秋田県,新規陽性者数
2020-07-10,0.0,秋田県,新規陽性者数
2020-07-11,0.0,秋田県,新規陽性者数
2020-07-12,0.0,秋田県,新規陽性者数
2020-07-13,0.0,秋田県,新規陽性者数
2020-07-14,0.0,秋田県,新規陽性者数
2020-07-15,0.0,秋田県,新規陽性者数
2020-07-16,0.0,秋田県,新規陽性者数
2020-07-17,0.0,秋田県,新規陽性者数
2020-07-18,0.0,秋田県,新規陽性者数
2020-07-19,0.0,秋田県,新規陽性者数
2020-07-20,0.0,秋田県,新規陽性者数
2020-07-21,0.0,秋田県,新規陽性者数
2020-07-22,0.0,秋田県,新規陽性者数
2020-07-23,0.0,秋田県,新規陽性者数
2020-07-24,0.0,秋田県,新規陽性者数
2020-07-25,1.0,秋田県,新規陽性者数
2020-07-26,1.0,秋田県,新規陽性者数
2020-07-27,0.0,秋田県,新規陽性者数
2020-07-28,0.0,秋田県,新規陽性者数
2020-07-29,0.0,秋田県,新規陽性者数
2020-07-30,0.0,秋田県,新規陽性者数
2020-07-31,0.0,秋田県,新規陽性者数
2020-08-01,0.0,秋田県,新規陽性者数
2020-08-02,0.0,秋田県,新規陽性者数
2020-08-03,0.0,秋田県,新規陽性者数
2020-08-04,0.0,秋田県,新規陽性者数
2020-08-05,0.0,秋田県,新規陽性者数
2020-08-06,0.0,秋田県,新規陽性者数
